id,n,density,runtime_exact,runtime_mcmc,err_approx_exp_lpom,err_approx_exp_glpom,err_approx_exp_loof1,err_approx_exp_loof2,err_approx_exp_mcmc,err_approx_rel_it1,err_approx_rel_it5,err_approx_rel_it10,err_approx_rel_it15,err_approx_rel_mcmc,rtime_approx_exp_lpom,rtime_approx_exp_glpom,rtime_approx_exp_loof1,rtime_approx_exp_loof2,rtime_approx_rel_it1,rtime_approx_rel_it5,rtime_approx_rel_it10,rtime_approx_rel_it15,dgraph6
575,10,0.6222222222222222,0.010000000000104592,0.07500000000004547,0.5333843537414964,0.0768367346938776,0.2686289011985609,0.16706135017535945,0.06531507958518193,0.13943665102895533,0.022474875593072798,0.020643289900168497,0.02050687334731917,0.011214618227824071,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0,0,0,&IN{@p~?[Bo??W?_???
576,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
577,10,0.7333333333333333,0.009999999999990905,0.06700000000000728,0.4837094547964113,0.041946169772256806,0.1718980869205758,0.10939715529193735,0.056300081612032524,0.07944640760656282,0.018064060211938213,0.01733152781690446,0.017303857223608173,0.008844017818096123,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,0,0,&IN{@p^@{FoF?C?o???
578,10,0.9555555555555555,0.009999999999990905,0.02400000000000091,0.1055555555555558,8.881784197001253e-17,0.026666666666666748,0.021907870874138702,0.040062394361311336,0.009333333333333332,0.004065178394902492,0.004064857894559918,0.004064860756015901,0.007475816516136632,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,9.999999999763531e-4,0,0,&I^{~p~B{FoN?S?O@??
579,10,0.9777777777777779,0.009999999999990905,0.019000000000005457,0.07999999999999999,0,0,0,0.04604133000621911,0,0,0,0,0.004604133000621895,0.00100000000009004,0,9.999999999763531e-4,0.00100000000009004,0,0,0,0,&IN{~p~B{FoN?[?o@??
580,10,0.08888888888888889,0.010999999999967258,0.10599999999999454,0.12833333333333327,0.0700000000000002,0.1400000000000003,0.11874719889395728,0.16105237631118538,0.1780000000000001,0.025648089456787624,0.006801594272413759,0.004768707131984152,0.0220902803696817,9.999999999763531e-4,0,0.00100000000009004,9.999999999763531e-4,0,0,0,0,&I???@W????G???????
581,10,0.8666666666666667,0.009000000000014552,0.04800000000000182,0.16722222222222244,0.03333333333333353,0.05264413770511327,0.05694475870986011,0.0748604427083194,0.035401596848870884,0.013117659552491794,0.013098505958861452,0.01309826136971994,0.009653914743396061,9.999999999763531e-4,0,9.999999999763531e-4,0.00100000000009004,0,0,0,0,&I^{~p^@[Fo@?[?o@??
582,10,0.044444444444444446,0.012000000000057298,0.1089999999999236,0.09166666666666705,0.05833333333333361,0.11666666666666674,0.10143391434193436,0.16783676324200386,0.15166666666666698,0.026978760668454855,0.004226127624747851,0.0021258209814534923,0.02182455140400112,0.0019999999999527063,0,9.999999999763531e-4,0.0019999999999527063,9.999999999763531e-4,0,0,0,&I??????G??A???????
583,10,0.8,0.009999999999990905,0.05199999999990723,0.26111111111111096,0.0761904761904761,0.11737604881769628,0.09523666811341613,0.10678129809160766,0.06231070429697432,0.01294039888502861,0.012692049694947657,0.012677010622356053,0.013044805756040693,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&IF{vp^@{?oN?K?o@??
584,10,0.6000000000000001,0.009999999999990905,0.08299999999996999,0.621061277224068,0.14333333333333304,0.11454592055571258,0.13390252786504378,0.06464834022698138,0.1499652412364161,0.032623982949342566,0.03157912092628323,0.031514754096053504,0.009747910622011025,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,9.999999999763531e-4,0,&ID[Vp~@KBOA?S?????
585,10,0.911111111111111,0.009999999999990905,0.038000000000010914,0.043333333333333356,0.016666666666666784,0.028048780487804858,0.030927293609250662,0.040894816850384166,0.021181135937233496,0.009208882781298165,0.009210558716986944,0.00921056074536763,0.007643963893841202,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&I^{~p~@{DoB?[?o@??
586,10,0.9555555555555555,0.009999999999990905,0.02400000000000091,0.1055555555555558,8.881784197001253e-17,0.026666666666666748,0.021907870874138702,0.0479528754430385,0.009333333333333332,0.00406517839490249,0.0040648578945599164,0.0040648607560158975,0.005275955644809957,0.00100000000009004,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0,0,0.00100000000009004,0,&I^{~p~B{FoN?K?O@??
587,10,0.9777777777777779,0.009999999999990905,0.019000000000005457,0.08000000000000007,0,0,0,0.05931455994624457,0,0,0,0,0.00593145599462328,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&I^{~p~B{FoN?[?o???
588,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
589,10,0.6666666666666666,0.009999999999990905,0.07699999999999818,0.5720969089390143,0.07166666666666648,0.12109503006528177,0.12740114853510107,0.07195055657966842,0.10669007168778337,0.025083896391149725,0.024279157822975746,0.024236846686309953,0.010686893780338585,9.999999999763531e-4,0.00100000000009004,0,9.999999999763531e-4,0,0,0,0,&IN{doVB[Do@?K?_???
590,10,0.7555555555555555,0.010000000000104592,0.05200000000002092,0.42234126984126974,0.027575757575757677,0.1986741036741037,0.17092044610529517,0.08764454466908574,0.08099782089255773,0.021416582671158445,0.021151767634956683,0.021143489180024896,0.013884289705208155,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,0.002000000000066393,0,0,9.999999999763531e-4,0,&IN{Bo^A[@oN?[?o@??
591,10,0.4222222222222222,0.009999999999990905,0.09000000000003183,0.44969446536669744,0.15215548023544517,0.22380798145112274,0.15839710479626948,0.10871366922505957,0.22208152950965826,0.026195513905199495,0.024189766661250042,0.02405143885949286,0.014714723829497508,9.999999999763531e-4,0,9.999999999763531e-4,0.0019999999999527063,0.00100000000009004,0,0.00100000000009004,0,&IH{BoD??BOB???O@??
592,10,0,0.014999999999986358,0.11199999999996635,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.18835661639298157,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,0.028284154886699442,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,&I?????????????????
593,10,0.022222222222222223,0.014999999999986358,0.10800000000006094,1.5099033134902129e-15,1.6431300764452318e-15,1.3766765505351941e-15,1.8207657603852566e-15,0.2370810711191355,0.1066666666666671,0.029841313207203922,0.006071618004071463,0.0012353526445503167,0.032672540211970705,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I????G????????????
594,10,0.4222222222222222,0.009999999999990905,0.08400000000006003,0.8564285714285712,0.1378571428571426,0.22634085213032518,0.19533985362592216,0.15446542471926789,0.17088799270904537,0.028616992890700507,0.0221952473102379,0.021466117544846723,0.021905488224423456,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0.00100000000009004,0,9.999999999763531e-4,&I]{zpD???_????????
595,10,0.7777777777777778,0.009999999999990905,0.05899999999996908,0.3940873015873021,0.06666666666666662,0.12674751718869368,0.06837534786625683,0.1194445605790678,0.07646268670477596,0.018605904343853986,0.01830560492229256,0.01829160794903341,0.013629657510694872,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&IA{~p~@{@ON?[?O???
596,10,0.911111111111111,0.010000000000104592,0.04100000000005366,0.21111111111111133,3.552713678800501e-16,0.05309200603318258,0.042585687470676745,0.04211257511376334,0.01945270415858651,0.007458587487119208,0.007458568544536646,0.007458664884436732,0.005983839327315771,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,9.999999999763531e-4,0,9.999999999763531e-4,&I^{~o~@{FoN?[?O???
597,10,0.4666666666666667,0.009999999999990905,0.08300000000008367,0.4538036449147563,0.13339212228101116,0.17291452537066526,0.15719411555271873,0.1576222280043342,0.20433794687011061,0.03566450349901461,0.02975832649498069,0.029229549835106138,0.019886094079473643,9.999999999763531e-4,0,0.00100000000009004,0.002000000000066393,0,0,9.999999999763531e-4,0,&IV{N?A?wF?K???????
598,10,0.911111111111111,0.009999999999990905,0.03499999999996817,0.2258333333333332,0.028571428571428602,0.04334415584415581,0.02903925884409042,0.04957665829916942,0.025247113997113994,0.006509004193084141,0.006453314992488055,0.006451728024341929,0.007500352208585171,9.999999999763531e-4,0,0.00100000000009004,0.00100000000009004,0,0,9.999999999763531e-4,0,&IN{Np~@{FoN?[?o@??
599,10,0.17777777777777778,0.009999999999990905,0.10900000000003729,0.20992673992673988,0.11826007326007297,0.12407814407814421,0.13674055937067084,0.18324578764401464,0.29975824175824173,0.05271292604321289,0.030499359709551307,0.02817605643854899,0.023398183973023116,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&IB?@??BCC??????@??
600,10,0.9333333333333333,0.009999999999990905,0.026000000000067303,0.07749999999999994,0,0.038596491228070164,0.03184897544571434,0.055200030998065676,0.014692982456140353,0.005873050712860343,0.0058667848587397485,0.0058667476209031365,0.005969732753826518,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~p^@{BoN?[?o@??
601,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
602,10,0.2,0.009999999999990905,0.09500000000002728,0.29172161172161165,0.14505494505494504,0.1628571428571429,0.17664907168756955,0.07688522822246657,0.2979075924075924,0.050597069509215074,0.03231641094273082,0.03128580112629289,0.01359466955278733,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I?CO_Y?G??A???O???
603,10,0,0.013000000000033651,0.1129999999999427,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.21288778261589325,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,0.027436774307183033,0,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I?????????????????
604,10,0.9777777777777779,0.009999999999990905,0.01999999999998181,0.019999999999999928,0,0,0,0.037504307319201756,0,0,0,0,0.0037504307319204872,0.00100000000009004,0,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,0,0.00100000000009004,9.999999999763531e-4,&I^{~p~B{FoF?[?o@??
605,10,0.7111111111111111,0.010000000000104592,0.06599999999991724,0.3486085995579665,0.09067209162145846,0.13330475301135572,0.10218007609455851,0.1286353095130613,0.09157554053223307,0.021755627265216872,0.020708140100251814,0.02064814573949023,0.015029555007335136,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,&I^{Bp~@wF_A?W?_???
606,10,0.06666666666666667,0.011000000000080945,0.10800000000006094,0.09166666666666679,0.05833333333333326,0.11190476190476195,0.10543428543171385,0.23618405131802098,0.22014285714285717,0.04855773699342595,0.014375216816454412,0.01011344113165046,0.0324291048150599,0.00100000000009004,9.999999999763531e-4,0.00100000000009004,0.002000000000066393,9.999999999763531e-4,0,0,0,&I??A??@?A?????????
607,10,0.8,0.009999999999990905,0.05499999999994998,0.27250466853408045,0.06460784313725502,0.11338263086270683,0.0767656565475725,0.08488808493387165,0.0531256024599478,0.016194180232232302,0.015699937093475527,0.015679365320154664,0.010798440691800092,0,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~oNA{BoM?W?_???
608,10,0.9777777777777779,0.008999999999900865,0.01999999999998181,0.05999999999999996,0,0,0,0.001686706501785995,0,0,0,0,1.6867065017869332e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&I^{^p~B{FoN?[?o@??
609,10,0.9777777777777779,0.009999999999990905,0.019000000000005457,0.040000000000000036,0,0,0,0.046246244695452264,0,0,0,0,0.00462462446954502,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~p~B{FoN?K?o@??
610,10,0.08888888888888889,0.011000000000080945,0.1029999999999518,0.09166666666666687,0.058333333333333126,0.12047619047618996,0.1300235404359375,0.09572913789400923,0.2606190476190476,0.06262181922418275,0.02380247919253737,0.01963256469235467,0.014831497355481045,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,0.00100000000009004,0.00100000000009004,0,0,&I?C?O???@?G???????
611,10,0.4444444444444444,0.010000000000104592,0.09000000000003183,0.5782728337236535,0.15358118657298986,0.16175974457157616,0.13689424861468807,0.14194968071974595,0.21282036253917938,0.026229455160712033,0.022665323543430586,0.022506335198595594,0.021763170551556535,9.999999999763531e-4,9.999999999763531e-4,0.0019999999999527063,9.999999999763531e-4,0,0,0,0,&ID{?@^?w?oB?G?????
612,10,0.7555555555555555,0.009999999999990905,0.05899999999996908,0.5940544608648054,0.042816091954022695,0.19494502522494414,0.08629142661411324,0.11075485489484013,0.07582253081603994,0.01504550206969243,0.014783168445045115,0.01478014340916975,0.012563982666013362,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,&IA{~p~B{??N?[?O???
613,10,0.8888888888888888,0.009999999999990905,0.04099999999993997,0.2658333333333333,1.7763568394002506e-16,0.09041375291375298,0.06103493985987094,0.09355838087950445,0.02784174159174159,0.008645045552086008,0.008584256852862179,0.008582788334660025,0.011423710639998424,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~o^B{FoN?S?O???
614,10,0.5777777777777778,0.010999999999967258,0.08499999999992269,0.5678921747596445,0.10961899546236882,0.1633597995871857,0.10280946626515255,0.08365498290060443,0.16140086383889,0.026108501590209374,0.023348886560194248,0.022937651301617148,0.01055873153231706,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&ID{Dpv@[@OF????@??
615,10,0.8888888888888888,0.009999999999990905,0.03799999999989723,0.11944444444444442,1.7763568394002506e-16,0.04848484848484862,0.044951885887558427,0.1034665899632925,0.018008658008658012,0.008708982214990843,0.008697731649100584,0.008697732054245351,0.013979317020267158,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,0.00100000000009004,0,0,0,0,&I^{~o^?{BoN?[?o@??
616,10,0.911111111111111,0.009999999999990905,0.03499999999996817,0.05496031746031749,0.028571428571428647,0.045315992684413775,0.05190633203395665,0.10080518168481412,0.02090130116445906,0.008371645277038448,0.008362384600262772,0.008362304683639117,0.010080518168481913,9.999999999763531e-4,0,0,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,&I^{~p~@{BoB?[?o@??
617,10,0.9333333333333333,0.009999999999990905,0.03199999999992542,0.1666666666666666,0,0,0,0.08402037872218707,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,1.3322676295501878e-17,0.012154678302933333,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0.00100000000009004,0,0,&I^{~p~B{FoN?C?O@??
618,10,0.044444444444444446,0.011999999999943611,0.1069999999999709,6.661338147750939e-16,8.437694987151189e-16,0.013333333333333064,0.02236180859053376,0.13495398199273426,0.18533333333333346,0.05164498948967375,0.013490188774332565,0.00746281261805641,0.018856165039126647,0,9.999999999763531e-4,0,9.999999999763531e-4,0,0,0,0,&IC???C????????????
619,10,0.8888888888888888,0.010000000000104592,0.047000000000025466,0.3058333333333333,0.028571428571428602,0.04334415584415581,0.02903925884409042,0.043100673671309875,0.025247113997113994,0.00650900419308414,0.006453314992488055,0.006451728024341925,0.006585271999730011,9.999999999763531e-4,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0,0,9.999999999763531e-4,9.999999999763531e-4,&IZ{no^B{FoN?[?o???
620,10,0.4444444444444444,0.009999999999990905,0.08699999999998909,0.5754047619047619,0.16373809523809507,0.1669430438842204,0.14602935087759808,0.20356861986435015,0.21912257938140292,0.0264891018284394,0.024764003080946638,0.02471619798493133,0.027171211872919012,0,0,9.999999999763531e-4,9.999999999763531e-4,0,0,9.999999999763531e-4,9.999999999763531e-4,&IHsVoT@[??C????@??
621,10,0.911111111111111,0.010000000000104592,0.03700000000003456,0.195,0,0.048214285714285765,0.033373276700934616,0.055996695587609446,0.016011904761904762,0.005368772839158266,0.005350263679029153,0.005350074296589975,0.005599669558760217,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{^p~B{Fo@?[?o@??
622,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
623,10,0.7777777777777778,0.009000000000014552,0.06599999999991724,0.5521031746031747,0.03261904761904764,0.1504292929292931,0.1098566452068328,0.10752844610724402,0.06103499278499278,0.01548324605041768,0.015323572745673695,0.015318138764992549,0.011782537111519298,0.00100000000009004,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&IR{Fp~?{FoN?S?O???
624,10,0.4444444444444444,0.009999999999990905,0.08499999999992269,0.6905555555555551,0.06277777777777768,0.26,0.2352539479182449,0.1498906656825201,0.18612698412698414,0.03163360461152081,0.025841395608524047,0.025420608338202543,0.021260817388452077,0,0,9.999999999763531e-4,9.999999999763531e-4,0,0,9.999999999763531e-4,0,&INw~`G?_??E???_???
625,10,0.9777777777777779,0.009999999999990905,0.01999999999998181,0.07999999999999999,0,0,0,0.049473531926073025,0,0,0,0,0.0049473531926073466,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,9.999999999763531e-4,0,0,&IN{~p~B{FoN?[?o@??
626,10,0.044444444444444446,0.012000000000057298,0.1069999999999709,0.09166666666666749,0.058333333333334056,0.11666666666666718,0.1014339143419348,0.15983527671703382,0.151666666666667,0.02697876066845487,0.004226127624747883,0.0021258209814535387,0.02161791372389974,9.999999999763531e-4,0,0.00100000000009004,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&I?G?????????G?????
627,10,0.6666666666666666,0.011999999999943611,0.057999999999992724,0.49107351712614866,0.052437343358396116,0.22529429634692807,0.13886386634647324,0.18702548116198975,0.1252237353289985,0.017859293613043406,0.014767072081359162,0.014334779358885224,0.021533179546138675,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I?wno}BwF_M?W?_???
628,10,0.26666666666666666,0.010999999999967258,0.09399999999993724,0.5041666666666669,0.17597382817356738,0.1949670520949896,0.16519919580090797,0.11571997669052606,0.2627117990799453,0.04329745664432143,0.030521847356991743,0.027378955688848555,0.0164351608629293,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,0.0019999999999527063,0,0,0,0,&I?S??t?SC???C?O@??
629,10,0.5333333333333333,0.009999999999990905,0.08100000000001728,0.563754643701452,0.10369723066531551,0.129090961534641,0.07571500239856502,0.13422571136511233,0.17596002415745846,0.021184917902631623,0.018199897060091345,0.017839078056150617,0.016125467083044964,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,0.00100000000009004,0,0,0,&INkEoZBk??J????@??
630,10,0.9555555555555555,0.010000000000104592,0.02400000000000091,0.0633333333333332,1.7763568394002506e-16,0.02564102564102564,0.023083715084088973,0.04564242438062949,0.008864468864468863,0.0044860560547602,0.004485739300026698,0.004485739499482457,0.008392489910788517,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,0,&I^{~o~@{FoN?[?o@??
631,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
632,10,0.044444444444444446,0.012000000000057298,0.1049999999999045,7.105427357601002e-16,7.993605777301127e-16,0.01333333333333333,0.02236180859053354,0.1818239969331053,0.18533333333333343,0.05164498948967373,0.013490188774332576,0.007462812618056399,0.027032458361661207,0,9.999999999763531e-4,0.00100000000009004,0.00100000000009004,0,0,0,0,&I?G?????????C?????
633,10,0.9555555555555555,0.009999999999990905,0.023000000000024556,0.03444444444444441,8.881784197001253e-17,0.02424242424242422,0.0234249545499023,0.04551424563724513,0.008686868686868686,0.004648363347381354,0.004648085002855935,0.004648085011794267,0.004551424563724185,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,9.999999999763531e-4,&I^{~p~B{BoF?[?o@??
634,10,0.17777777777777778,0.010999999999967258,0.09900000000004638,0.26745098039215676,0.13942401960784315,0.09282228800611136,0.045984352036977726,0.15278939887545162,0.2751792292674645,0.04143305341123036,0.0249507470319686,0.021560957480692873,0.019771083366908263,9.999999999763531e-4,0,0.00100000000009004,0.002000000000066393,0,0,0,0,&I????@AkA_????_???
635,10,0.6666666666666666,0.009999999999990905,0.06600000000003092,0.4917545616377392,0.09258789497107259,0.25412180350087243,0.18181087244785882,0.08480994392649396,0.12624562689479793,0.02132189713840732,0.020856006432105362,0.02083946443783737,0.012285705847150257,9.999999999763531e-4,0,0.00100000000009004,9.999999999763531e-4,0,0,0,0,&IZkmozA{??B?K?o@??
636,10,0.4444444444444444,0.010000000000104592,0.08199999999999363,0.2449031476997578,0.08857142857142883,0.11101523365127311,0.13858916317189923,0.13788718103162562,0.2143495434588209,0.036918305108976084,0.03136781803335574,0.030730349916840816,0.018732057995567652,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0.002000000000066393,0,0,0.00100000000009004,0,&IR[Lo??o@OF?O??@??
637,10,0.6000000000000001,0.010000000000104592,0.08400000000006003,0.6602716727716733,0.12062881562881608,0.13985958485958444,0.08544049257676216,0.08641829604776566,0.13876741885565416,0.022306207135812574,0.020901361499749242,0.020783994898855202,0.011148473898461513,0,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&IB[DpvB[@oA?C?o???
638,10,0.26666666666666666,0.010999999999967258,0.09699999999997999,0.5678983760466886,0.1913078321914913,0.22437367842341205,0.1732808751100127,0.06701241202053265,0.2728556572695117,0.03933237618998233,0.02802386012726034,0.026978173239858592,0.011458502748379631,0.00100000000009004,9.999999999763531e-4,9.999999999763531e-4,0.0019999999999527063,0,0,9.999999999763531e-4,0,&IDS?@`???O@?S??@??
639,10,0.911111111111111,0.009999999999990905,0.03099999999994907,0.0888888888888891,1.7763568394002506e-16,0.08943089430894328,0.08952587246621757,0.08670993972125869,0.017723577235772368,0.0089629979820137,0.008954606840712387,0.00895460545337885,0.012437652979686254,9.999999999763531e-4,0,0.00100000000009004,0.00100000000009004,0,9.999999999763531e-4,0,0,&I^{~p~A[@oN?[?o@??
640,10,0.9777777777777779,0.009000000000014552,0.019000000000005457,0.08000000000000007,0,0,0,0.047986845769924,0,0,0,0,0.004798684576991747,0.00100000000009004,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~p~B{FoN?[?o???
641,10,0.4222222222222222,0.010999999999967258,0.08800000000007913,0.5760919540229887,0.14887931034482804,0.14004876349703968,0.14781107312665345,0.055565051071169956,0.21519557645419718,0.04355364859788662,0.03338230230741916,0.03144627195725816,0.009073429103001426,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0.00100000000009004,0,0,0,0,&I[{roH?S?_A???????
642,10,0.044444444444444446,0.011999999999943611,0.10599999999999454,7.105427357601002e-16,9.769962616701378e-16,0.013333333333333109,0.022361808590533182,0.20776637845247437,0.18533333333333346,0.05164498948967375,0.013490188774332584,0.007462812618056427,0.030997637613648658,9.999999999763531e-4,0,9.999999999763531e-4,0.0019999999999527063,0,0,0,0,&I?_@??????????????
643,10,0.022222222222222223,0.013000000000033651,0.11099999999999,1.5099033134902129e-15,1.6431300764452318e-15,9.325873406851315e-16,1.8207657603852566e-15,0.17498679398635458,0.1066666666666671,0.029841313207203922,0.00607161800407146,0.0012353526445503021,0.024051078422853877,0,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I????C????????????
644,10,0.9555555555555555,0.009999999999990905,0.02299999999991087,0.14777777777777815,1.7763568394002506e-16,0.027450980392156942,0.019501972386587775,0.08634490756186022,0.010588235294117648,0.0029725314323590098,0.002972829244509948,0.002972925384954273,0.008634490756185376,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&I^{~p~B{FoN?[??@??
645,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
646,10,0.022222222222222223,0.012000000000057298,0.10599999999999454,1.1546319456101628e-15,1.2878587085651815e-15,5.773159728050814e-16,1.4654943925052066e-15,0.10051914283740189,0.1066666666666671,0.029841313207203953,0.00607161800407147,0.0012353526445502971,0.016312022450596493,0,9.999999999763531e-4,0,9.999999999763531e-4,0,9.999999999763531e-4,0,0,&I???????@?????????
647,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,&I^{~p~B{FoN?[?o@??
648,10,0.7555555555555555,0.009999999999990905,0.06299999999998818,0.427908496732026,0.06490196078431373,0.07723622782446318,0.07294346771549384,0.04782596911394552,0.07209710550887022,0.016192760695837187,0.016246297088885617,0.01624890969292033,0.006484211911806246,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0.0019999999999527063,0,0,0,0,&IR{Co~B{Fo@?[?o@??
649,10,0.8666666666666667,0.009999999999990905,0.04699999999991178,0.07668128654970748,0.033333333333333395,0.0492690058479532,0.04698382669521477,0.06686049877156011,0.03186154488786068,0.01136268696204799,0.011366390865771177,0.011366410180316913,0.008355111292410048,9.999999999763531e-4,0,9.999999999763531e-4,0.00100000000009004,0,0,0,0,&I^{~o^B{AoJ?K?o@??
650,10,0,0.014000000000010004,0.10799999999994725,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.2324843968720761,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,9.470202400052585e-16,0.0338706558739894,9.999999999763531e-4,9.999999999763531e-4,0,9.999999999763531e-4,0,9.999999999763531e-4,0,0,&I?????????????????
651,10,0.8,0.008999999999900865,0.06600000000003092,0.5664682539682538,0.011666666666666626,0.10614772224679378,0.06608048467430513,0.04675551904505779,0.045417616439288266,0.011265268210422901,0.011188633270930151,0.0111891018754391,0.00596609831226595,9.999999999763531e-4,0,9.999999999763531e-4,9.999999999763531e-4,0,0,0,0,&IV{^p~@{FoJ?G?????
652,10,0.8888888888888888,0.009999999999990905,0.04500000000007276,0.21777777777777785,0.028205128205128195,0.03677498971616631,0.038139273455766884,0.05279156363177331,0.029878124149223896,0.009667720487392109,0.009686944902783894,0.009687444715809321,0.009450824967251928,0,9.999999999763531e-4,9.999999999763531e-4,9.999999999763531e-4,0,0,9.999999999763531e-4,0,&IN{no^B{BoN?[?o@??
653,10,0.8666666666666667,0.009999999999990905,0.043000000000006366,0.25126984126984103,1.3322676295501878e-16,0.09203801945181271,0.06650328284652178,0.13159997177811725,0.03408191234053303,0.011279981778305062,0.011279358935571688,0.011279399462384782,0.014340488743115117,0.00100000000009004,0,0.00100000000009004,0.00100000000009004,0,9.999999999763531e-4,0,0,&I^{Np~B{EoJ?K?O@??
